result	result_sigma	m	seed	weeks	trials	mean	sigma	error	p1	p2	p3	p4	p5
3.0754284	0.0017480806	6	1	2000000	25	-0.85	2	15	0.4731798	1.32936	0	0	0
0.16679097	0.00044140785	6	1	6000000	25	-0.8	1	16	0.519827807415024	1.7805041095544285
0.17027775	0.00051328943	6	1	6000000	25	-0.8	1	22	0.5506859269020641	1.6578178642136083
0.17410649	0.00081451932	6	1	6000000	25	-0.8	1	32	0.5755435733247687	1.5981363693924684
0.13084121	8.016946e-05	6	1	6000000	25	-0.8	1	4	0.49988559005855226	1.742207664857431
0.15341539	0.00013334233	6	1	6000000	25	-0.8	1	8	0.4897262350217551	1.8794642234968415
0.13303373	0.00036845904	6	1	6000000	25	-0.9	1	16	0.5715594437009424	1.6235502650527205
0.13549175	0.00041084315	6	1	6000000	25	-0.9	1	22	0.5800406762566657	1.5569777981926367
0.1391845	0.00067172202	6	1	6000000	25	-0.9	1	32	0.5518909325789907	1.7804008586699207
0.10516686	6.6494609e-05	6	1	6000000	25	-0.9	1	4	0.5309618365251755	1.7230951098746932
0.12296141	0.00012728986	6	1	6000000	25	-0.9	1	8	0.5095147686158165	1.891442855676261
0.086824292	0.0002316737	6	1	6000000	25	-1.1	1	16	0.5789170676899293	1.9251219146180931
0.088191085	0.00036071337	6	1	6000000	25	-1.1	1	22	0.5594141244068058	1.8728732529279808
0.089192821	0.00064464936	6	1	6000000	25	-1.1	1	32	0.6038777701174692	1.6763607776426945
0.06877994	5.5960323e-05	6	1	6000000	25	-1.1	1	4	0.5569467530808754	1.895735139396715
0.079948863	0.00010215993	6	1	6000000	25	-1.1	1	8	0.5342012640253548	1.9922120613175984
0.0	0.0	6	1	2000000	25	-1.2	1	15	0.7515519	0	0	0	0
0.070119121	0.0002108482	6	1	6000000	25	-1.2	1	16	0.5901904938387335	1.866070948223024
0.070726154	0.00030531712	6	1	6000000	25	-1.2	1	22	0.5845842131024721	1.7739192514273705
0.072154214	0.00043416378	6	1	6000000	25	-1.2	1	32	0.5912093600633541	1.681643418712028
0.055759579	5.1964539e-05	6	1	6000000	25	-1.2	1	4	0.5531171201640925	1.9180324695510407
0.06475575	9.0996787e-05	6	1	6000000	25	-1.2	1	8	0.5574251125014793	2.048429435600071
1.9376057	0.0018458137	6	1	2000000	25	-1.2	2	15	0.5509905	1.31077	0	0	0
0.0	0.0	6	1	2000000	25	-1.3	1	15	0.7530818	0	0	0	0
0.056755253	0.00020023225	6	1	6000000	25	-1.3	1	16	0.5935501536230721	2.033175876948097
0.057849233	0.00027975973	6	1	6000000	25	-1.3	1	22	0.6056897398084403	2.103547863006595
0.059145923	0.00053501147	6	1	6000000	25	-1.3	1	32	0.5492204452739271	2.225909804891203
0.045246555	4.4309596e-05	6	1	6000000	25	-1.3	1	4	0.5674642609458018	1.9728693373756423
0.052504033	9.1937911e-05	6	1	6000000	25	-1.3	1	8	0.548986461755238	2.1097118365794616
0.0	0.0	6	1	2000000	25	-1.5	1	15	0.816994	0	0	0	0
0.037768073	0.00016734155	6	1	6000000	25	-1.5	1	16	0.5718229222297669	2.1995075035095204
0.022068148	1.543804e-05	6	1	6000000	25	-1.5	1	2	0.5996707306802274	1.9040910446643826
0.038342387	0.00025724586	6	1	6000000	25	-1.5	1	22	0.5888075926600136	2.1455163031467244
0.03884711	0.00040002526	6	1	6000000	25	-1.5	1	32	0.5453161168098453	2.298345127105712
0.029731664	3.6455602e-05	6	1	6000000	25	-1.5	1	4	0.5815389134176077	2.1157177209109053
0.034573773	7.4269778e-05	6	1	6000000	25	-1.5	1	8	0.5725363505812542	2.157444377852406
1.3587212	0.0011529597	6	1	2000000	25	-1.5	2	15	0.5361753	1.6	0	0	0
0.019798242	5.9410942e-05	6	1	6000000	25	-1.8	1	16	0.6439653244991509	2.1232044035352486
0.020199247	8.1640789e-05	6	1	6000000	25	-1.8	1	22	0.6200796792816465	2.152426785021802
0.020311361	0.00013894475	6	1	6000000	25	-1.8	1	32	0.7087858337621684	2.0386210456278935
0.015650017	1.1764917e-05	6	1	6000000	25	-1.8	1	4	0.6303031153970138	2.104459171320075
0.01830275	3.0894638e-05	6	1	6000000	25	-1.8	1	8	0.6223761796462328	2.1766422430042045
0.015048568	0.00010563759	6	1	2000000	25	-1	0.7	15	0.5894897	1.89461	0	0	0
0.015339611	9.3448383e-05	6	1	15000000	25	-1.0	0.7	16	0.5708032747673315	2.1905402965932446
0.015213288	0.00013506345	6	1	2000000	25	-1	0.7	20	0.628175	1.80863	0	0	0
0.015513068	0.00013577535	6	1	15000000	25	-1.0	0.7	22	0.6063450789637865	2.0845805586874473
0.015502616	0.00017661117	6	1	15000000	25	-1.0	0.7	32	0.6195192972477526	1.777037933543324
0.012954073	2.2362461e-05	6	1	15000000	25	-1.0	0.7	4	0.5649269763054323	2.1336004828475397
0.013937283	3.048001e-05	6	1	15000000	25	-1.0	0.7	6	0.5733573439519395	2.204655966749413
0.014485662	3.6400683e-05	6	1	15000000	25	-1.0	0.7	8	0.5749903683539017	2.0836332961823776
0.045287626	0.00015507808	6	1	2000000	25	-1	0.85	15	0.6046465	1.8781	0	0	0
0.045959659	0.00017278793	6	1	2000000	25	-1	0.85	20	0.5814281	1.88362	0	0	0
0.046613077	0.00034204874	6	1	2000000	25	-1	0.85	30	0.619628	1.62302	0	0	0
0.032406841	0.000101898	6	1	2000000	25	-1	0.8	15	0.5949689	1.86069	0	0	0
0.032427979	0.00019639584	6	1	2000000	25	-1	0.8	20	0.6284453	1.64231	0	0	0
0.082179993	0.00021124438	6	1	2000000	25	-1	0.95	15	0.5602325	1.88927	0	0	0
0.083389385	0.00034533972	6	1	2000000	25	-1	0.95	20	0.5646166	1.89782	0	0	0
0.084622595	0.00048264034	6	1	2000000	25	-1	0.95	30	0.6	1.6	0	0	0
0.09620006	0.00023339686	6	1	2000000	25	-1	0.98	15	0.5616087	1.8593	0	0	0
0.097645452	0.00037357114	6	1	2000000	25	-1	0.98	20	0.5869721	1.76423	0	0	0
0.099832543	0.00044631651	6	1	2000000	25	-1	0.98	30	0.6070624	1.78932	0	0	0
0.062053513	0.00016172738	6	1	2000000	25	-1	0.9	15	0.5628019	1.89982	0	0	0
0.062780686	0.0002287358	6	1	2000000	25	-1	0.9	20	0.5686807	1.81818	0	0	0
0.171031	0.00046713181	6	1	2000000	25	-1	1.1	15	0.5656248	1.63992	0	0	0
0.17568095	0.00044163733	6	1	2000000	25	-1	1.1	20	0.5335896	1.86878	0	0	0
0.17894458	0.00084664323	6	1	2000000	25	-1	1.1	30	0.5748436	1.81495	0	0	0
0.26102774	0.00067142485	6	1	2000000	25	-1	1.2	15	0.5204994	1.84144	0	0	0
0.26805383	0.00072483572	6	1	2000000	25	-1	1.2	20	0.5295234	1.78498	0	0	0
0.27467683	0.0010411071	6	1	2000000	25	-1	1.2	30	0.5301668	1.7781	0	0	0
0.38027297	0.00057726692	6	1	2000000	25	-1	1.3	15	0.5053174	1.79819	0	0	0
0.39072191	0.00090758959	6	1	2000000	25	-1	1.3	20	0.5282433	1.68225	0	0	0
0.40080832	0.0012424235	6	1	2000000	25	-1	1.3	30	0.595544	1.57242	0	0	0
0.72872747	0.00084857347	6	1	2000000	25	-1	1.5	15	0.5065746	1.51167	0	0	0
0.73570851	0.00095780973	6	1	6000000	25	-1.0	1.5	16	0.558148286403402	1.4174563675459884
0.75686125	0.0013929677	6	1	2000000	25	-1	1.5	20	0.5191585	1.6	0	0	0
0.76490913	0.0017607314	6	1	15000000	25	-1.0	1.5	22	0.5181249646714415	1.6163161539984858
0.7869294	0.0017460224	6	1	15000000	25	-1.0	1.5	32	0.5011743450164793	1.6361820220947263
0.50604212	0.00016831179	6	1	15000000	25	-1.0	1.5	4	0.4746703693248848	1.5753747868372003
0.59591842	0.0003358971	6	1	15000000	25	-1.0	1.5	6	0.4774218955077224	1.6311889966577282
0.6481232	0.00057826598	6	1	15000000	25	-1.0	1.5	8	0.4871964379056585	1.6393214544083445
1.2615205	0.0012558881	6	1	2000000	25	-1	1.7	15	0.5205138	1.39885	0	0	0
1.3147165	0.0015998217	6	1	2000000	25	-1	1.7	20	0.5409736	1.3627	0	0	0
2.0241515	0.0019685608	6	1	2000000	25	-1	1.9	15	0.51268	1.30878	0	0	0
2.1230563	0.002642072	6	1	2000000	25	-1	1.9	20	0.4713094	1.50298	0	0	0
392.57067	0.074049502	6	1	2000000	25	-1	10	15	0.1014683	0.6721899	0	0	0
422.91835	0.085631559	6	1	6000000	25	-1.0	10	16	-0.7450390048293671	0.7661978532587816
532.40394	0.097463924	6	1	2000000	25	-1	10	20	0.125355	0.7237592	0	0	0
761.08502	0.21424145	6	1	2000000	25	-1	10	30	0.5571387	0.2195854	0	0	0
843.69016	0.1183433	6	1	2000000	25	-1	15	15	0.1196375	0.3099151	0	0	0
1244.6962	0.12059323	6	1	2000000	25	-1	15	20	0.1027658	0.5067951	0	0	0
0.01523513	1.5120016e-06	6	1	2000000	25	-1	1	0.5	0.40404	1.31925	0	0	0
0.036444083	6.5034654e-06	6	1	2000000	25	-1	1	1	0.5101395	1.52111	0	0	0
0.1014548	8.2524954e-05	6	1	2000000	25	-1	1	10	0.61	1.6	0	0	0
0.10364166	0.00012611008	6	1	2000000	25	-1	1	12	0.61	1.6	0	0	0
0.10521008	0.00018504535	6	1	2000000	25	-1	1	14	0.61	1.6	0	0	0
0.10638203	0.00016879214	6	1	2000000	25	-1	1	15	0.5604065	1.78277	0	0	0
0.10711148	0.00020447596	6	1	15000000	25	-1.0	1	16	0.5474128552400842	1.9317868046660185
0.063019271	1.8021092e-05	6	1	2000000	25	-1.0	1	2	0.539222625344308	1.6742035315416648
0.10853908	0.00019591045	6	1	2000000	25	-1	1	20	0.5433631	1.86701	0	0	0
0.10951893	0.00031772706	6	1	15000000	25	-1.0	1	22	0.5557567423020197	1.8479681630919536
0.10944578	0.00025521171	6	1	2000000	25	-1	1	25	0.61	1.6	0	0	0
0.076392511	3.1455262e-05	6	1	2000000	25	-1	1	3	0.598	1.582	0	0	0
0.11065296	0.0003368788	6	1	2000000	25	-1	1	30	0.61	1.6	0	0	0
0.11162998	0.00033829786	6	5	10000000	25	-1	1	32	0.5690508538358195	1.9048162479804112
0.1112366	0.00044208304	6	1	2000000	25	-1	1	35	0.61	1.6	0	0	0
0.084916	3.3352554e-05	6	1	15000000	25	-1.0	1	4	0.5242417841682354	1.854449473513784
0.089855844	4.8308175e-05	6	1	2000000	25	-1	1	5	0.5985545	1.58319	0	0	0
0.094137163	6.1285572e-05	6	1	15000000	25	-1.0	1	6	0.5342165617899657	1.8777814077257462
0.098978059	9.7355191e-05	6	1	15000000	25	-1.0	1	8	0.5392640153932722	1.877715449641232
0.10009165	8.5426788e-05	6	1	2000000	25	-1	1	9	0.61	1.6	0	0	0
3.6878223	0.0026477433	6	1	2000000	25	-1	2.2	15	0.4865157	1.25816	0	0	0
3.9107139	0.0041365497	6	1	2000000	25	-1	2.2	20	0.4026539	1.63997	0	0	0
4.4004188	0.0029136912	6	1	2000000	25	-1	2.3	15	0.5208391	1.10758	0	0	0
4.6729646	0.0043466345	6	1	2000000	25	-1	2.3	20	0.5865879	0.966555	0	0	0
6.1060914	0.0041128978	6	1	2000000	25	-1	2.5	15	0.4721387	1.19063	0	0	0
6.5396829	0.0063462024	6	1	2000000	25	-1	2.5	20	0.5039768	1.14297	0	0	0
9.3966546	0.005230107	6	1	2000000	25	-1	2.8	15	0.4634812	1.07176	0	0	0
10.190759	0.0083500231	6	1	2000000	25	-1	2.8	20	0.429623	1.26843	0	0	0
1326.4446	0.14879306	6	1	2000000	25	-1	20	15	0.1121931	0.1522768	0	0	0
2062.2725	0.22193081	6	1	2000000	25	-1	20	20	0.1359908	0.2377687	0	0	0
3527.4319	0.46852778	6	1	2000000	25	-1	20	30	0.2956968	0.1655533	0	0	0
0.093501896	1.1043533e-05	6	1	2000000	25	-1	2	0.5	0.4545146	0.6696915	0	0	0
0.31876488	2.6408675e-05	6	1	2000000	25	-1	2	1	0.4000977	0.9916691	0	0	0
2.257455	0.0011676848	6	1	2000000	25	-1	2	10	0.5605219	1.03248	0	0	0
2.3733052	0.0017579946	6	1	2000000	25	-1	2	12	0.5426151	1.09972	0	0	0
2.4640367	0.0019746222	6	1	2000000	25	-1	2	14	0.5035007	1.21629	0	0	0
2.5043969	0.0021508324	6	1	2000000	25	-1	2	15	0.5192356	1.20182	0	0	0
2.5379146	0.0023194285	6	1	6000000	25	-1.0	2	16	0.5066026544971944	1.2855188859298243
0.82210022	0.00012451381	6	1	2000000	25	-1	2	2	0.4003377	1.20612	0	0	0
2.6381453	0.003999847	6	1	2000000	25	-1	2	20	0.4698541	1.43284	0	0	0
2.7171984	0.0043209903	6	1	2000000	25	-1	2	25	0.4480126	1.62067	0	0	0
1.2085602	0.00028295714	6	1	2000000	25	-1	2	3	0.4141297	1.31947	0	0	0
2.7727091	0.0054704166	6	1	2000000	25	-1	2	30	0.4514868	1.52016	0	0	0
2.8064156	0.005930067	6	1	2000000	25	-1	2	35	0.6	1.1	0	0	0
1.4872446	0.00038857288	6	1	2000000	25	-1	2	4	0.5082673	1.1445	0	0	0
1.8628806	0.00081067209	6	1	2000000	25	-1	2	6	0.5345868	1.10928	0	0	0
2.1037161	0.0010354856	6	1	2000000	25	-1	2	8	0.4472417	1.43864	0	0	0
2.1911342	0.0014083474	6	1	2000000	25	-1	2	9	0.5011023	1.22154	0	0	0
2297.4434	0.21961804	6	1	2000000	25	-1	30	15	0.2702308	0.1030487	0	0	0
3786.2986	0.39547218	6	1	2000000	25	-1	30	20	0.2424316	0.1037995	0	0	0
12.127358	0.0071608018	6	1	2000000	25	-1	3	15	0.4313527	1.1243	0	0	0
13.262794	0.010230009	6	1	2000000	25	-1	3	20	0.4710986	1.05436	0	0	0
14.542455	0.017237013	6	1	2000000	25	-1	3	30	0.4726956	1.07035	0	0	0
59.124486	0.018466689	6	1	2000000	25	-1	4.8	15	0.2640378	1.13795	0	0	0
69.226062	0.023976729	6	1	2000000	25	-1	4.8	20	0.3676757	1.01831	0	0	0
82.020121	0.045345514	6	1	2000000	25	-1	4.8	30	0.2631062	1.61453	0	0	0
33.041436	0.012652809	6	1	2000000	25	-1	4	15	0.4012421	0.9497411	0	0	0
34.098758	0.013243534	6	1	6000000	25	-1.0	4	16	0.3712258665137059	1.039689603185882
37.59726	0.019015989	6	1	2000000	25	-1	4	20	0.4048957	0.9606101	0	0	0
43.130465	0.03872245	6	1	2000000	25	-1	4	30	0.3706318	1.10926	0	0	0
75.124401	0.025238259	6	1	2000000	25	-1	5.2	15	0.2294576	1.41846	0	0	0
89.496834	0.036178856	6	1	2000000	25	-1	5.2	20	0.3215742	1.03803	0	0	0
108.34086	0.053895767	6	1	2000000	25	-1	5.2	30	0.4473766	0.66441	0	0	0
88.564257	0.023817027	6	1	2000000	25	-1	5.5	15	0.2622461	0.7445605	0	0	0
106.64915	0.032606738	6	1	2000000	25	-1	5.5	20	0.3791741	0.7449605	0	0	0
130.58235	0.067836965	6	1	2000000	25	-1	5.5	30	0.4497612	0.5952336	0	0	0
66.846166	0.024078314	6	1	2000000	25	-1	5	15	0.2140308	1.323	0	0	0
79.00324	0.028943316	6	1	2000000	25	-1	5	20	0.3056882	1.05725	0	0	0
94.730908	0.062805395	6	1	2000000	25	-1	5	30	0.2820645	1.31823	0	0	0
141.17763	0.026494185	6	1	2000000	25	-1	6.5	15	0.2059654	0.8693653	0	0	0
175.14778	0.052408648	6	1	2000000	25	-1	6.5	20	0.3436481	0.6565094	0	0	0
113.57928	0.030577735	6	1	2000000	25	-1	6	15	0.2205768	1.04748	0	0	0
138.75339	0.045731008	6	1	2000000	25	-1	6	20	0.358336	0.756564	0	0	0
253.32136	0.045936937	6	1	6000000	25	-1.0	8	16	0.10429471278301174	0.8812563245085225
308.14824	0.078638806	6	1	2000000	25	-1	8	20	0.1679863	1.0452	0	0	0
415.04314	0.1514885	6	1	2000000	25	-1	8	30	0.2642799	0.6029369	0	0	0
0.0	0.0	6	1	2000000	25	-2.5	1	15	0.7622196	0	0	0	0
0.0	0.0	6	1	2000000	25	-2.	1	15	0.8249941	0	0	0	0
0.01281657	9.0363333e-05	6	1	6000000	25	-2.0	1	16	0.6037344360351559	2.2675122070312517
0.013090863	0.00010460502	6	1	6000000	25	-2.0	1	22	0.6246722960472109	2.2372688102722145
0.013099174	0.00017770783	6	1	6000000	25	-2.0	1	32	0.6482216000184415	2.348278553187846
0.010046022	1.7433327e-05	6	1	6000000	25	-2.0	1	4	0.6526821085440682	2.1868917429211416
0.011853566	4.0052699e-05	6	1	6000000	25	-2.0	1	8	0.645615066569299	2.284430952221153
200.002	0.0040675406	71	1	30000000	25	2.0	1	10	-14.863592910766101	-46.62788772582719
512.00513	0.010413577	71	1	30000000	25	2.0	1	16	-2.1628791809051116	-78.12562141417646
968.0097	0.01968817	71	1	30000000	25	2.0	1	22	-50.481396579761075	-121.4154832839873
2048.0205	0.04165431	71	1	30000000	25	2.0	1	32	-1.999319458019123	-181.4452346801536
2450.0246	0.049830595	71	1	30000000	25	2.0	1	35	-9.442056274404397	-182.51782379156037
32.000321	0.00065084859	71	1	30000000	25	2.0	1	4	-1.42816162109379	-20.636370849610405
72.000722	0.001464411	71	1	30000000	25	2.0	1	6	-7.415656280518262	-28.857423400881515
128.00128	0.0026033943	71	1	30000000	25	2.0	1	8	-20.38446154594516	-43.429516029362134
1.7907796	0.002521199	71	1	15000000	25	-0.1	1	16	1.0119072802518363	0.4316821622352789
0.53258758	0.00011180365	71	1	15000000	25	-0.1	1	2	1.0144129491285327	0.27696643908126306
2.0680897	0.0064346994	71	1	15000000	25	-0.1	1	32	1.0861645871215573	0.7804621566800234
0.94453361	0.00032828555	71	1	15000000	25	-0.1	1	4	1.0077736634514627	0.2476048650557209
1.2082947	0.000585748	71	1	15000000	25	-0.1	1	6	0.9868295657366697	0.10059695165218172
1.394512	0.00088421472	71	1	15000000	25	-0.1	1	8	0.9973192766055629	0.21763824533021095
0.89508252	0.00070440634	71	1	20000000	25	-0.2	1	10	0.9928572832924109	0.2857343559583168
0.99012907	0.0013611026	71	1	30000000	25	-0.2	1	16	0.9986871924697653	0.36138949812794063
0.39935304	9.833817e-05	71	1	20000000	25	-0.2	1	2	1.0207185641726977	0.3675190966402311
1.024308	0.0017298328	71	1	30000000	25	-0.2	1	20	1.0206569875391958	0.47907550204176874
1.0269205	0.0019144416	71	1	30000000	25	-0.2	1	22	1.0804933501450087	0.7608020656989163
1.0703176	0.0039405287	71	1	30000000	25	-0.2	1	32	1.0609566533437764	0.7626101907347161
1.0897882	0.0031470503	71	1	30000000	25	-0.2	1	35	0.9922792032905396	0.2953605046665517
0.63313859	0.00022936774	71	1	30000000	25	-0.2	1	4	0.9971196375667429	0.32995286700519416
0.76026915	0.00040337933	71	1	20000000	25	-0.2	1	6	1.0021300769562738	0.36688499964334564
0.84013746	0.00047908637	71	1	30000000	25	-0.2	1	8	0.9945156937321611	0.2944733013945513
0.33183499	0.00039964337	71	1	30000000	25	-0.5	1	10	0.9814906542239468	0.5058242081907205
0.35108758	0.00080744447	71	1	30000000	25	-0.5	1	16	1.0103169482417385	0.6039792707986269
0.18734768	6.3027368e-05	71	1	20000000	25	-0.5	1	2	0.9954478245709144	0.5185283131623759
0.36052112	0.00088154015	71	1	30000000	25	-0.5	1	22	0.9855146414509451	0.5545982014645701
0.36868478	0.0012887769	71	1	30000000	25	-0.5	1	32	1.020206877231751	0.6610076071356408
0.37326644	0.0012000809	71	1	30000000	25	-0.5	1	35	1.004491651058198	0.563061755895615
0.26409194	0.00017141078	71	1	30000000	25	-0.5	1	4	1.0008257587429767	0.5414085230297148
0.29877516	0.00021580666	71	2	30000000	25	-0.5	1	6	0.997621839568721	0.5467291353719866
0.31852661	0.00034318767	71	1	30000000	25	-0.5	1	8	1.0079733891082858	0.5683575306084317
0.22167552	0.00084729733	71	1	30000000	25	-0.7	1	32	1.011806560307738	0.7179576247930524
0.22198155	0.00076237762	71	1	30000000	25	-0.7	1	35	0.9997970581054685	0.6970781707763671
0.16858638	0.00028712274	71	1	15000000	25	-0.8	1	16	0.9896216553938468	0.6785277055397365
0.096803321	3.7899231e-05	71	1	15000000	25	-0.8	1	2	0.9923305954672857	0.6440287446376608
0.17504305	0.0008210489	71	1	15000000	25	-0.8	1	32	1.0054976966679057	0.8413699677346412
0.13170021	8.9589245e-05	71	1	15000000	25	-0.8	1	4	1.0034273287982303	0.7081675199879651
0.14666218	0.00013247936	71	1	15000000	25	-0.8	1	6	0.9950374482121879	0.7034287075737512
0.15482272	0.0001936391	71	1	15000000	25	-0.8	1	8	0.9880666805186692	0.6601707308199134
0.071017696	0.00016882995	71	1	15000000	25	-1.2	1	16	1.0017600585925237	0.8490725997614939
0.041933114	1.8615359e-05	71	1	15000000	25	-1.2	1	2	0.9967609925466353	0.7729726755207884
0.073979513	0.00046130439	71	1	15000000	25	-1.2	1	32	1.0023723914357607	0.8957478972881385
0.056326103	4.9795646e-05	71	1	15000000	25	-1.2	1	4	0.9927215796999733	0.8111070530363487
0.062219779	8.9650721e-05	71	1	15000000	25	-1.2	1	6	0.9882658046148345	0.8213302604209369
0.06546107	8.5124336e-05	71	1	15000000	25	-1.2	1	8	1.0012157602899192	0.8115103308406658
0.036160423	0.00010910885	71	1	10000000	25	-1.5	1.0	10	0.9810188720785789	0.8971793116876139
0.03787111	0.0001513329	71	1	15000000	25	-1.5	1	16	0.9867773053708626	0.8835688211923953
0.022330435	1.3168645e-05	71	1	15000000	25	-1.5	1	2	0.9939590794505762	0.8355115364042884
0.038559652	0.00011982389	71	1	10000000	25	-1.5	1	22	1.0	1.0
0.039433188	0.00028147111	71	1	30000000	25	-1.5	1	32	1.0099649327807954	0.9250486859991045
0.039538667	0.00036760343	71	1	30000000	25	-1.5	1	35	1.0082626476883885	0.997799850255251
0.03012301	2.9157052e-05	71	1	15000000	25	-1.5	1	4	0.9889168518375959	0.8871899382724304
0.033303715	6.265183e-05	71	1	15000000	25	-1.5	1	6	1.0013718512398537	0.9221595764053412
0.035040403	8.3510116e-05	71	1	15000000	25	-1.5	1	8	0.9956625238397776	0.9130919237888728
0.019198481	6.0255431e-05	71	1	10000000	25	-1.8	1	10	0.9821679479774191	0.9582065208310668
0.019562492	5.6198914e-05	71	1	20000000	25	-1.8	1	12	0.9940109689304459	0.9786258318152998
0.020171337	9.1957405e-05	71	1	15000000	25	-1.8	1	16	0.9904981099069126	0.9520129565149547
0.011627475	8.8674722e-06	71	1	15000000	25	-1.8	1	2	0.995592982601374	0.8926111654378474
0.020385822	7.5002432e-05	71	1	20000000	25	-1.8	1	20	0.9982863179792523	0.9824502655322596
0.020532702	8.9135658e-05	71	1	6000000	25	-1.8	1	22	0.9925925001776343	1.0148513328060524
0.021176954	0.00021575562	71	1	15000000	25	-1.8	1	32	1.0108243006237538	1.029285548162079
0.020921295	0.00017867213	71	1	10000000	25	-1.8	1	35	1.0	1.0
0.015863646	1.8789837e-05	71	1	15000000	25	-1.8	1	4	0.996482304779174	0.9583268112566746
0.01763617	3.7735467e-05	71	1	15000000	25	-1.8	1	6	0.995993633786681	0.9749032040150761
0.018539055	6.244224e-05	71	1	15000000	25	-1.8	1	8	0.9977388441562657	0.9585304528474812
0.01556759	0.00010075564	71	1	20000000	25	-1.0	0.7	16	0.9925231376529058	0.9071763875445913
0.015667379	0.00018760108	71	1	20000000	25	-1.0	0.7	32	0.98918676071163	0.9951723765120555
0.74071515	0.0011485878	71	1	20000000	25	-1.0	1.5	16	0.9989406514879928	0.6569751740733085
0.78878893	0.001761685	71	1	20000000	25	-1.0	1.5	32	1.0211850107940421	0.7251336159509896
422.93931	0.073461432	71	1	20000000	25	-1.0	10	16	0.970054117562612	0.27125327387453857
803.05348	0.2305773	71	1	20000000	25	-1.0	10	32	1.0298196366129884	0.27652782760938144
0.10305968	0.00016084469	71	1	30000000	25	-1.0	1	10	0.9965661723096458	0.7757376994110178
0.10742003	0.0001794327	71	1	20000000	25	-1.0	1	15	1.0	0.8120835134642018
0.10823831	0.00024525508	71	1	30000000	25	-1.0	1	16	0.9828027478276313	0.8079645605833732
0.063569773	3.3782673e-05	71	1	15000000	25	-1.0	1	2	0.9998270034790047	0.7173783302307133
0.1095677	0.00024585606	71	1	20000000	25	-1.0	1.0	20	1.0041917281861328	0.8676772182707603
0.11052883	0.00036477962	71	1	30000000	25	-1.0	1	22	0.9997572072764929	0.8180262828457103
0.11109616	0.00030321448	71	1	20000000	25	-1.0	1.0	25	1.0	0.82
0.112066	0.00030818505	71	1	20000000	25	-1.0	1	30	1.0	0.8081029703559068
0.11298671	0.00062959098	71	1	30000000	25	-1.0	1	32	0.9951449386001678	0.8241044583242453
0.11290486	0.00056634384	71	1	30000000	25	-1.0	1	35	0.9807262863019222	0.8241151447318499
0.085704324	6.5357372e-05	71	1	30000000	25	-1.0	1	4	0.9935887764919807	0.7522570376235718
0.094971453	9.7248061e-05	71	1	30000000	25	-1.0	1	6	0.9925412545610861	0.7720713148787315
0.099914316	0.00013383245	71	1	30000000	25	-1.0	1	8	0.9972006709619756	0.7670640214758322
2.5491547	0.0020904085	71	1	20000000	25	-1.0	2	16	0.9975811471520181	0.5645096304222673
2.8070399	0.0059638595	71	1	20000000	25	-1.0	2	32	1.0085407070360115	0.543288196825365
34.156179	0.016142036	71	1	20000000	25	-1.0	4	16	1.0066554793773022	0.39132003440715435
44.069977	0.035305141	71	1	20000000	25	-1.0	4	32	1.0023959066499915	0.3807844010078628
253.4078	0.051294482	71	1	20000000	25	-1.0	8	16	0.956411727356243	0.29706562461778113
433.81641	0.1738772	71	1	20000000	25	-1.0	8	32	0.9894871517232988	0.23795412383706335
0.012390538	4.4159784e-05	71	1	10000000	25	-2.0	1	10	0.9858886705098862	1.0209721751396899
0.01305633	7.9857486e-05	71	1	15000000	25	-2.0	1	16	0.9961385644911558	1.0543665521558199
0.0073830331	6.5133372e-06	71	1	15000000	25	-2.0	1	2	0.993030630409634	0.9012507009324819
0.013207168	7.2374118e-05	71	1	6000000	25	-2.0	1	22	1.0049638548234097	1.0307239266249402
0.013462223	0.00017319517	71	1	15000000	25	-2.0	1	32	1.0152201024175784	1.1255379747419738
0.013585055	0.00014102838	71	1	30000000	25	-2.0	1	35	1.0069599938658935	1.0346024268315162
0.010197622	1.4968325e-05	71	1	15000000	25	-2.0	1	4	0.9980040080100298	0.9816804934106762
0.011332181	3.0483004e-05	71	1	15000000	25	-2.0	1	6	0.9923921699569627	0.9917236276212544
0.011967663	3.6704665e-05	71	1	15000000	25	-2.0	1	8	0.9919322471920782	0.9983864205559415
109.77516	0.0050539852	7	1	30000000	25	2.0	1	10	0.7312941505787118	0.14389173810953226	0.01501030493928323
274.20445	0.01351346	7	1	30000000	25	2.0	1	16	0.6824001529470014	0.11788160569551363	0.012861307988513718
509.07329	0.019763757	7	1	30000000	25	2.0	1	22	0.6828808546349687	0.11793397079119139	0.012878748147308822
1064.0964	0.048219017	7	1	30000000	25	2.0	1	32	0.6522462447966461	0.10400871912490607	0.011518078299731064
1263.9805	0.053136961	7	1	30000000	25	2.0	1	35	0.6918828143742323	0.12166533412184315	0.013168465594150714
21.237725	0.00080703908	7	1	30000000	25	2.0	1	4	0.6102536888423788	0.09365777598430011	0.010163507321865013
41.551327	0.0019653735	7	1	30000000	25	2.0	1	6	0.7446875877765009	0.15067065802015484	0.015006530767652699
71.178266	0.0042262559	7	1	30000000	25	2.0	1	8	0.7581086475857285	0.16075380828650815	0.016157786857930692
2.5673581	0.0037709275	7	1	30000000	25	-0.06	1	16	0.11236484938920377	1.156897090335622	0.018524681910387676
